invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0009521,CUST000953,ICICI Pharma Solutions,2024-12-02,2025-01-16,465759.36,83836.68,549596.04,549596.04,0.00,Paid,2025-01-19,Net 45,INR,REP000010,Ashok Gupta,PO-577039,GST18
INV0009522,CUST000953,ICICI Pharma Solutions,2025-02-13,2025-03-30,109960.36,13195.24,123155.60,123155.60,0.00,Paid,2025-03-20,Net 45,INR,REP000015,Sunita Gupta,PO-732681,GST12
INV0009523,CUST000953,ICICI Pharma Solutions,2025-01-24,2025-03-10,425580.60,51069.67,476650.27,476650.27,0.00,Paid,2025-02-16,Net 45,INR,REP000023,Vijay Mishra,PO-299505,GST12
INV0009524,CUST000953,ICICI Pharma Solutions,2024-12-22,2025-02-05,425423.36,76576.20,501999.56,501999.56,0.00,Paid,2025-02-27,Net 45,INR,REP000043,Vijay Joshi,PO-595712,GST18
INV0009531,CUST000954,SBI Pharma Solutions,2025-01-20,2025-01-27,244894.34,29387.32,274281.66,274281.66,0.00,Paid,2025-02-21,Net 7,INR,REP000044,Sunil Joshi,PO-231983,GST12
INV0009532,CUST000954,SBI Pharma Solutions,2024-11-21,2024-11-28,79513.58,14312.44,93826.02,93826.02,0.00,Paid,2024-11-29,Net 7,INR,REP000040,Geeta Mishra,PO-432352,GST18
INV0009533,CUST000954,SBI Pharma Solutions,2024-12-14,2024-12-21,153211.31,7660.57,160871.88,160871.88,0.00,Paid,2025-02-16,Net 7,INR,REP000037,Meena Mishra,PO-796905,GST5
INV0009534,CUST000954,SBI Pharma Solutions,2025-01-29,2025-02-05,416702.51,75006.45,491708.96,0.00,491708.96,Overdue,,Net 7,INR,REP000029,Rajesh Mishra,PO-979456,GST18
INV0009541,CUST000955,TCS Pharma Solutions,2024-12-25,2025-02-08,4867371.28,876126.83,5743498.11,5743498.11,0.00,Paid,2025-03-29,Net 45,INR,REP000025,Anil Mishra,PO-112703,GST18
INV0009542,CUST000955,TCS Pharma Solutions,2025-03-22,2025-05-06,4697455.43,845541.98,5542997.41,0.00,5542997.41,Unpaid,,Net 45,INR,REP000038,Kavita Mishra,PO-799223,GST18
INV0009543,CUST000955,TCS Pharma Solutions,2024-12-11,2025-01-25,4473950.74,536874.09,5010824.83,5010824.83,0.00,Paid,2025-02-13,Net 45,INR,REP000016,Anita Gupta,PO-666979,GST12
INV0009544,CUST000955,TCS Pharma Solutions,2024-12-31,2025-02-14,859074.56,103088.95,962163.51,962163.51,0.00,Paid,2025-03-27,Net 45,INR,REP000048,Rakesh Joshi,PO-432303,GST12
INV0009545,CUST000955,TCS Pharma Solutions,2024-12-16,2025-01-30,1491010.13,268381.82,1759391.95,0.00,1759391.95,Overdue,,Net 45,INR,REP000017,Meena Gupta,PO-969135,GST18
INV0009551,CUST000956,Bajaj Pharma Solutions,2025-02-09,2025-03-26,160375.34,44905.10,205280.44,205280.44,0.00,Paid,2025-04-10,Net 45,INR,REP000008,Rakesh Gupta,PO-249632,GST28
INV0009552,CUST000956,Bajaj Pharma Solutions,2025-03-15,2025-04-29,146362.44,17563.49,163925.93,0.00,163925.93,Unpaid,,Net 45,INR,REP000006,Rahul Gupta,PO-289739,GST12
INV0009553,CUST000956,Bajaj Pharma Solutions,2024-11-16,2024-12-31,309513.63,55712.45,365226.08,0.00,365226.08,Overdue,,Net 45,INR,REP000047,Sanjay Joshi,PO-634165,GST18
INV0009561,CUST000957,HCL Pharma Solutions,2025-01-17,2025-02-16,325929.04,58667.23,384596.27,0.00,384596.27,Overdue,,Net 30,INR,REP000001,Raj Gupta,PO-566353,GST18
INV0009562,CUST000957,HCL Pharma Solutions,2025-01-14,2025-02-13,449820.48,53978.46,503798.94,503798.94,0.00,Paid,2025-04-12,Net 30,INR,REP000029,Rajesh Mishra,PO-941743,GST12
INV0009563,CUST000957,HCL Pharma Solutions,2025-01-22,2025-02-21,124655.71,6232.79,130888.50,0.00,130888.50,Overdue,,Net 30,INR,REP000002,Amit Gupta,PO-513437,GST5
INV0009564,CUST000957,HCL Pharma Solutions,2024-11-20,2024-12-20,192499.79,34649.96,227149.75,227149.75,0.00,Paid,2024-12-15,Net 30,INR,REP000003,Vijay Gupta,PO-630044,GST18
INV0009571,CUST000958,Hindustan Pharma Solutions,2024-12-09,2024-12-24,433885.84,21694.29,455580.13,455580.13,0.00,Paid,2025-01-08,Net 15,INR,REP000031,Priya Mishra,PO-594713,GST5
INV0009572,CUST000958,Hindustan Pharma Solutions,2025-02-28,2025-03-15,1911556.11,95577.81,2007133.92,2007133.92,0.00,Paid,2025-03-06,Net 15,INR,REP000009,Rajesh Gupta,PO-160381,GST5
INV0009573,CUST000958,Hindustan Pharma Solutions,2025-03-15,2025-03-30,548085.81,27404.29,575490.10,575490.10,0.00,Paid,2025-04-08,Net 15,INR,REP000023,Vijay Mishra,PO-490348,GST5
INV0009574,CUST000958,Hindustan Pharma Solutions,2024-10-21,2024-11-05,591614.13,70993.70,662607.83,0.00,662607.83,Overdue,,Net 15,INR,REP000042,Amit Joshi,PO-330314,GST12
INV0009575,CUST000958,Hindustan Pharma Solutions,2024-11-12,2024-11-27,1805743.83,325033.89,2130777.72,0.00,2130777.72,Overdue,,Net 15,INR,REP000031,Priya Mishra,PO-427276,GST18
INV0009576,CUST000958,Hindustan Pharma Solutions,2024-12-13,2024-12-28,445240.20,124667.26,569907.46,0.00,569907.46,Overdue,,Net 15,INR,REP000038,Kavita Mishra,PO-501655,GST28
INV0009577,CUST000958,Hindustan Pharma Solutions,2025-02-09,2025-02-24,1969350.83,354483.15,2323833.98,2323833.98,0.00,Paid,2025-03-08,Net 15,INR,REP000005,Anil Gupta,PO-946195,GST18
INV0009578,CUST000958,Hindustan Pharma Solutions,2025-03-23,2025-04-07,346602.45,41592.29,388194.74,0.00,388194.74,Overdue,,Net 15,INR,REP000039,Shalini Mishra,PO-176681,GST12
INV0009581,CUST000959,Indian Pharma Solutions,2025-04-01,2025-05-16,89254.40,24991.23,114245.63,0.00,114245.63,Unpaid,,Net 45,INR,REP000014,Rani Gupta,PO-617507,GST28
INV0009582,CUST000959,Indian Pharma Solutions,2024-11-01,2024-12-16,37404.38,1870.22,39274.60,39274.60,0.00,Paid,2025-01-15,Net 45,INR,REP000022,Amit Mishra,PO-769783,GST5
INV0009583,CUST000959,Indian Pharma Solutions,2025-03-28,2025-05-12,25049.81,3005.98,28055.79,0.00,28055.79,Unpaid,,Net 45,INR,REP000033,Pooja Mishra,PO-590362,GST12
INV0009584,CUST000959,Indian Pharma Solutions,2025-03-30,2025-05-14,72390.95,3619.55,76010.50,0.00,76010.50,Unpaid,,Net 45,INR,REP000033,Pooja Mishra,PO-483188,GST5
INV0009591,CUST000960,Tech Pharma Solutions,2024-12-30,2025-02-13,425426.24,76576.72,502002.96,0.00,502002.96,Overdue,,Net 45,INR,REP000003,Vijay Gupta,PO-142977,GST18
INV0009592,CUST000960,Tech Pharma Solutions,2025-01-10,2025-02-24,334559.12,16727.96,351287.08,351287.08,0.00,Paid,2025-03-16,Net 45,INR,REP000030,Ashok Mishra,PO-429017,GST5
INV0009593,CUST000960,Tech Pharma Solutions,2024-12-31,2025-02-14,297549.56,35705.95,333255.51,333255.51,0.00,Paid,2025-04-15,Net 45,INR,REP000019,Shalini Gupta,PO-495553,GST12
INV0009594,CUST000960,Tech Pharma Solutions,2025-02-13,2025-03-30,146089.00,26296.02,172385.02,172385.02,0.00,Paid,2025-04-16,Net 45,INR,REP000034,Rani Mishra,PO-882698,GST18
INV0009595,CUST000960,Tech Pharma Solutions,2025-04-13,2025-05-28,92164.13,11059.70,103223.83,0.00,103223.83,Unpaid,,Net 45,INR,REP000024,Sunil Mishra,PO-944104,GST12
INV0009601,CUST000961,Tata Healthcare Solutions,2025-03-29,2025-05-28,75028.31,9003.40,84031.71,0.00,84031.71,Unpaid,,Net 60,INR,REP000009,Rajesh Gupta,PO-605668,GST12
INV0009602,CUST000961,Tata Healthcare Solutions,2025-01-01,2025-03-02,73538.19,8824.58,82362.77,0.00,82362.77,Overdue,,Net 60,INR,REP000038,Kavita Mishra,PO-430359,GST12
INV0009603,CUST000961,Tata Healthcare Solutions,2025-04-15,2025-06-14,99896.84,17981.43,117878.27,52412.81,65465.47,Partial,2025-05-02,Net 60,INR,REP000016,Anita Gupta,PO-343979,GST18
INV0009604,CUST000961,Tata Healthcare Solutions,2025-03-05,2025-05-04,24665.79,4439.84,29105.63,17184.59,11921.05,Partial,2025-04-09,Net 60,INR,REP000031,Priya Mishra,PO-600639,GST18
INV0009611,CUST000962,Reliance Healthcare Solutions,2025-01-03,2025-02-02,73706.29,13267.13,86973.42,86973.42,0.00,Paid,2025-02-12,Net 30,INR,REP000033,Pooja Mishra,PO-500320,GST18
INV0009612,CUST000962,Reliance Healthcare Solutions,2025-02-06,2025-03-08,39564.59,11078.09,50642.68,0.00,50642.68,Overdue,,Net 30,INR,REP000020,Geeta Gupta,PO-538544,GST28
INV0009613,CUST000962,Reliance Healthcare Solutions,2025-01-22,2025-02-21,44729.27,5367.51,50096.78,0.00,50096.78,Overdue,,Net 30,INR,REP000043,Vijay Joshi,PO-190815,GST12
INV0009614,CUST000962,Reliance Healthcare Solutions,2025-04-10,2025-05-10,89976.55,16195.78,106172.33,0.00,106172.33,Unpaid,,Net 30,INR,REP000017,Meena Gupta,PO-528852,GST18
INV0009615,CUST000962,Reliance Healthcare Solutions,2025-01-14,2025-02-13,44092.06,7936.57,52028.63,52028.63,0.00,Paid,2025-03-07,Net 30,INR,REP000025,Anil Mishra,PO-893651,GST18
INV0009621,CUST000963,Infosys Healthcare Solutions,2025-01-15,2025-01-30,797072.96,143473.13,940546.09,940546.09,0.00,Paid,2025-03-03,Net 15,INR,REP000024,Sunil Mishra,PO-835507,GST18
INV0009622,CUST000963,Infosys Healthcare Solutions,2025-04-13,2025-04-28,1299468.52,155936.22,1455404.74,0.00,1455404.74,Unpaid,,Net 15,INR,REP000011,Priya Gupta,PO-822780,GST12
INV0009623,CUST000963,Infosys Healthcare Solutions,2025-03-29,2025-04-13,958527.54,172534.96,1131062.50,0.00,1131062.50,Overdue,,Net 15,INR,REP000050,Ashok Joshi,PO-204256,GST18
INV0009624,CUST000963,Infosys Healthcare Solutions,2025-03-25,2025-04-09,684912.98,34245.65,719158.63,0.00,719158.63,Overdue,,Net 15,INR,REP000007,Sanjay Gupta,PO-147297,GST5
INV0009625,CUST000963,Infosys Healthcare Solutions,2025-03-12,2025-03-27,996706.41,179407.15,1176113.56,1176113.56,0.00,Paid,2025-03-20,Net 15,INR,REP000037,Meena Mishra,PO-942716,GST18
INV0009626,CUST000963,Infosys Healthcare Solutions,2025-02-09,2025-02-24,779794.00,218342.32,998136.32,998136.32,0.00,Paid,2025-03-19,Net 15,INR,REP000041,Raj Joshi,PO-324241,GST28
INV0009631,CUST000964,Bharti Healthcare Solutions,2024-11-30,2025-01-14,385938.32,69468.90,455407.22,0.00,455407.22,Overdue,,Net 45,INR,REP000012,Neha Gupta,PO-178661,GST18
INV0009632,CUST000964,Bharti Healthcare Solutions,2025-04-04,2025-05-19,362294.93,101442.58,463737.51,0.00,463737.51,Unpaid,,Net 45,INR,REP000039,Shalini Mishra,PO-949180,GST28
INV0009633,CUST000964,Bharti Healthcare Solutions,2025-03-14,2025-04-28,447322.74,125250.37,572573.11,0.00,572573.11,Unpaid,,Net 45,INR,REP000022,Amit Mishra,PO-943525,GST28
INV0009641,CUST000965,HDFC Healthcare Solutions,2024-11-02,2024-11-17,103067.65,18552.18,121619.83,121619.83,0.00,Paid,2025-01-01,Net 15,INR,REP000017,Meena Gupta,PO-854117,GST18
INV0009642,CUST000965,HDFC Healthcare Solutions,2025-03-01,2025-03-16,338292.36,94721.86,433014.22,433014.22,0.00,Paid,2025-03-25,Net 15,INR,REP000048,Rakesh Joshi,PO-785994,GST28
INV0009643,CUST000965,HDFC Healthcare Solutions,2025-02-15,2025-03-02,447101.00,53652.12,500753.12,500753.12,0.00,Paid,2025-03-23,Net 15,INR,REP000027,Sanjay Mishra,PO-794865,GST12
INV0009644,CUST000965,HDFC Healthcare Solutions,2024-12-20,2025-01-04,285783.11,51440.96,337224.07,337224.07,0.00,Paid,2025-03-18,Net 15,INR,REP000029,Rajesh Mishra,PO-776098,GST18
INV0009645,CUST000965,HDFC Healthcare Solutions,2024-12-14,2024-12-29,185686.37,22282.36,207968.73,0.00,207968.73,Overdue,,Net 15,INR,REP000019,Shalini Gupta,PO-354533,GST12
INV0009646,CUST000965,HDFC Healthcare Solutions,2024-10-22,2024-11-06,135605.83,16272.70,151878.53,0.00,151878.53,Overdue,,Net 15,INR,REP000029,Rajesh Mishra,PO-322321,GST12
INV0009647,CUST000965,HDFC Healthcare Solutions,2024-12-18,2025-01-02,137539.68,24757.14,162296.82,162296.82,0.00,Paid,2025-04-11,Net 15,INR,REP000023,Vijay Mishra,PO-748451,GST18
INV0009648,CUST000965,HDFC Healthcare Solutions,2025-03-25,2025-04-09,499902.02,89982.36,589884.38,589884.38,0.00,Paid,2025-04-15,Net 15,INR,REP000031,Priya Mishra,PO-358302,GST18
INV0009651,CUST000966,Wipro Healthcare Solutions,2024-12-30,2025-01-29,389121.64,19456.08,408577.72,408577.72,0.00,Paid,2025-01-21,Net 30,INR,REP000038,Kavita Mishra,PO-833941,GST5
INV0009652,CUST000966,Wipro Healthcare Solutions,2025-03-02,2025-04-01,277490.95,33298.91,310789.86,310789.86,0.00,Paid,2025-03-19,Net 30,INR,REP000020,Geeta Gupta,PO-444953,GST12
INV0009653,CUST000966,Wipro Healthcare Solutions,2024-11-23,2024-12-23,486794.60,87623.03,574417.63,574417.63,0.00,Paid,2025-03-26,Net 30,INR,REP000034,Rani Mishra,PO-855288,GST18
INV0009661,CUST000967,Mahindra Healthcare Solutions,2024-12-02,2025-01-16,58545.28,2927.26,61472.54,61472.54,0.00,Paid,2025-04-12,Net 45,INR,REP000022,Amit Mishra,PO-700089,GST5
INV0009662,CUST000967,Mahindra Healthcare Solutions,2025-03-29,2025-05-13,23059.66,1152.98,24212.64,24212.64,0.00,Paid,2025-04-17,Net 45,INR,REP000016,Anita Gupta,PO-254013,GST5
INV0009663,CUST000967,Mahindra Healthcare Solutions,2024-11-20,2025-01-04,49566.48,8921.97,58488.45,58488.45,0.00,Paid,2024-12-18,Net 45,INR,REP000039,Shalini Mishra,PO-897394,GST18
INV0009671,CUST000968,Birla Healthcare Solutions,2025-03-27,2025-04-26,181835.69,9091.78,190927.47,0.00,190927.47,Unpaid,,Net 30,INR,REP000001,Raj Gupta,PO-384520,GST5
INV0009672,CUST000968,Birla Healthcare Solutions,2025-03-26,2025-04-25,141527.09,16983.25,158510.34,0.00,158510.34,Unpaid,,Net 30,INR,REP000027,Sanjay Mishra,PO-209439,GST12
INV0009673,CUST000968,Birla Healthcare Solutions,2024-10-27,2024-11-26,260477.26,13023.86,273501.12,273501.12,0.00,Paid,2024-12-20,Net 30,INR,REP000047,Sanjay Joshi,PO-244098,GST5
INV0009681,CUST000969,Adani Healthcare Solutions,2025-04-02,2025-05-02,61659.89,7399.19,69059.08,0.00,69059.08,Unpaid,,Net 30,INR,REP000008,Rakesh Gupta,PO-320385,GST12
INV0009682,CUST000969,Adani Healthcare Solutions,2025-04-08,2025-05-08,78238.88,14083.00,92321.88,0.00,92321.88,Unpaid,,Net 30,INR,REP000013,Pooja Gupta,PO-379210,GST18
INV0009683,CUST000969,Adani Healthcare Solutions,2025-02-10,2025-03-12,73243.61,13183.85,86427.46,86427.46,0.00,Paid,2025-03-24,Net 30,INR,REP000025,Anil Mishra,PO-639537,GST18
INV0009684,CUST000969,Adani Healthcare Solutions,2025-03-28,2025-04-27,18624.28,3352.37,21976.65,21976.65,0.00,Paid,2025-04-01,Net 30,INR,REP000023,Vijay Mishra,PO-911828,GST18
INV0009685,CUST000969,Adani Healthcare Solutions,2025-02-05,2025-03-07,15497.11,2789.48,18286.59,0.00,18286.59,Overdue,,Net 30,INR,REP000024,Sunil Mishra,PO-316553,GST18
INV0009686,CUST000969,Adani Healthcare Solutions,2025-01-12,2025-02-11,88637.90,15954.82,104592.72,104592.72,0.00,Paid,2025-03-07,Net 30,INR,REP000027,Sanjay Mishra,PO-925193,GST18
INV0009687,CUST000969,Adani Healthcare Solutions,2025-03-13,2025-04-12,80267.65,14448.18,94715.83,94715.83,0.00,Paid,2025-04-07,Net 30,INR,REP000006,Rahul Gupta,PO-816432,GST18
INV0009691,CUST000970,JSW Healthcare Solutions,2025-03-01,2025-04-15,204687.44,57312.48,261999.92,0.00,261999.92,Overdue,,Net 45,INR,REP000049,Rajesh Joshi,PO-771567,GST28
INV0009692,CUST000970,JSW Healthcare Solutions,2024-10-21,2024-12-05,113045.44,20348.18,133393.62,133393.62,0.00,Paid,2025-01-12,Net 45,INR,REP000047,Sanjay Joshi,PO-927679,GST18
INV0009693,CUST000970,JSW Healthcare Solutions,2024-11-16,2024-12-31,61546.71,7385.61,68932.32,0.00,68932.32,Overdue,,Net 45,INR,REP000027,Sanjay Mishra,PO-699084,GST12
INV0009701,CUST000971,Godrej Healthcare Solutions,2025-01-28,2025-02-27,1349172.90,161900.75,1511073.65,1511073.65,0.00,Paid,2025-02-18,Net 30,INR,REP000011,Priya Gupta,PO-426084,GST12
INV0009702,CUST000971,Godrej Healthcare Solutions,2025-04-17,2025-05-17,815303.88,146754.70,962058.58,0.00,962058.58,Unpaid,,Net 30,INR,REP000037,Meena Mishra,PO-609102,GST18
INV0009703,CUST000971,Godrej Healthcare Solutions,2025-01-22,2025-02-21,1183881.82,142065.82,1325947.64,1325947.64,0.00,Paid,2025-02-09,Net 30,INR,REP000022,Amit Mishra,PO-282771,GST12
INV0009704,CUST000971,Godrej Healthcare Solutions,2025-01-23,2025-02-22,1666161.10,199939.33,1866100.43,1866100.43,0.00,Paid,2025-03-19,Net 30,INR,REP000019,Shalini Gupta,PO-952257,GST12
INV0009705,CUST000971,Godrej Healthcare Solutions,2024-11-03,2024-12-03,1646669.28,197600.31,1844269.59,1844269.59,0.00,Paid,2025-02-17,Net 30,INR,REP000032,Neha Mishra,PO-199140,GST12
INV0009706,CUST000971,Godrej Healthcare Solutions,2024-11-08,2024-12-08,982854.55,275199.27,1258053.82,1258053.82,0.00,Paid,2025-02-01,Net 30,INR,REP000005,Anil Gupta,PO-709010,GST28
INV0009707,CUST000971,Godrej Healthcare Solutions,2025-04-08,2025-05-08,1677773.98,83888.70,1761662.68,1761662.68,0.00,Paid,2025-04-14,Net 30,INR,REP000012,Neha Gupta,PO-597415,GST5
INV0009708,CUST000971,Godrej Healthcare Solutions,2025-03-13,2025-04-12,1938671.67,348960.90,2287632.57,2287632.57,0.00,Paid,2025-04-08,Net 30,INR,REP000028,Rakesh Mishra,PO-440656,GST18
INV0009711,CUST000972,L&T Healthcare Solutions,2025-02-27,2025-04-13,426570.31,76782.66,503352.97,503352.97,0.00,Paid,2025-03-06,Net 45,INR,REP000046,Rahul Joshi,PO-609107,GST18
INV0009712,CUST000972,L&T Healthcare Solutions,2025-01-11,2025-02-25,374830.57,67469.50,442300.07,0.00,442300.07,Overdue,,Net 45,INR,REP000028,Rakesh Mishra,PO-721626,GST18
INV0009713,CUST000972,L&T Healthcare Solutions,2024-12-18,2025-02-01,202938.91,24352.67,227291.58,227291.58,0.00,Paid,2025-03-07,Net 45,INR,REP000003,Vijay Gupta,PO-895071,GST12
INV0009714,CUST000972,L&T Healthcare Solutions,2024-11-24,2025-01-08,306085.81,55095.45,361181.26,0.00,361181.26,Overdue,,Net 45,INR,REP000044,Sunil Joshi,PO-548446,GST18
INV0009715,CUST000972,L&T Healthcare Solutions,2025-03-21,2025-05-05,363494.52,65429.01,428923.53,428923.53,0.00,Paid,2025-04-20,Net 45,INR,REP000048,Rakesh Joshi,PO-986961,GST18
INV0009716,CUST000972,L&T Healthcare Solutions,2024-12-13,2025-01-27,89491.83,16108.53,105600.36,0.00,105600.36,Overdue,,Net 45,INR,REP000011,Priya Gupta,PO-406175,GST18
INV0009721,CUST000973,ICICI Healthcare Solutions,2024-12-21,2025-01-05,69376.25,12487.73,81863.98,0.00,81863.98,Overdue,,Net 15,INR,REP000024,Sunil Mishra,PO-701929,GST18
INV0009722,CUST000973,ICICI Healthcare Solutions,2025-03-21,2025-04-05,39664.73,1983.24,41647.97,0.00,41647.97,Overdue,,Net 15,INR,REP000008,Rakesh Gupta,PO-622291,GST5
INV0009723,CUST000973,ICICI Healthcare Solutions,2025-01-22,2025-02-06,14817.81,4148.99,18966.80,0.00,18966.80,Overdue,,Net 15,INR,REP000046,Rahul Joshi,PO-598728,GST28
INV0009724,CUST000973,ICICI Healthcare Solutions,2025-01-20,2025-02-04,94862.68,17075.28,111937.96,111937.96,0.00,Paid,2025-04-09,Net 15,INR,REP000043,Vijay Joshi,PO-637500,GST18
INV0009725,CUST000973,ICICI Healthcare Solutions,2024-12-26,2025-01-10,43096.37,5171.56,48267.93,48267.93,0.00,Paid,2025-03-18,Net 15,INR,REP000019,Shalini Gupta,PO-772336,GST12
INV0009731,CUST000974,SBI Healthcare Solutions,2025-02-08,2025-03-25,73588.28,8830.59,82418.87,0.00,82418.87,Overdue,,Net 45,INR,REP000050,Ashok Joshi,PO-579077,GST12
INV0009732,CUST000974,SBI Healthcare Solutions,2025-02-03,2025-03-20,16591.74,829.59,17421.33,0.00,17421.33,Overdue,,Net 45,INR,REP000025,Anil Mishra,PO-642422,GST5
INV0009733,CUST000974,SBI Healthcare Solutions,2025-02-15,2025-04-01,84207.49,15157.35,99364.84,99364.84,0.00,Paid,2025-04-10,Net 45,INR,REP000027,Sanjay Mishra,PO-639115,GST18
INV0009734,CUST000974,SBI Healthcare Solutions,2024-10-22,2024-12-06,22745.41,1137.27,23882.68,23882.68,0.00,Paid,2024-12-04,Net 45,INR,REP000043,Vijay Joshi,PO-961808,GST5
INV0009735,CUST000974,SBI Healthcare Solutions,2025-01-01,2025-02-15,51480.91,6177.71,57658.62,57658.62,0.00,Paid,2025-01-22,Net 45,INR,REP000040,Geeta Mishra,PO-883289,GST12
INV0009736,CUST000974,SBI Healthcare Solutions,2025-04-05,2025-05-20,25112.67,4520.28,29632.95,0.00,29632.95,Unpaid,,Net 45,INR,REP000026,Rahul Mishra,PO-594828,GST18
INV0009741,CUST000975,TCS Healthcare Solutions,2025-01-28,2025-02-27,92440.16,11092.82,103532.98,0.00,103532.98,Overdue,,Net 30,INR,REP000026,Rahul Mishra,PO-462897,GST12
INV0009742,CUST000975,TCS Healthcare Solutions,2025-03-28,2025-04-27,363987.11,65517.68,429504.79,0.00,429504.79,Unpaid,,Net 30,INR,REP000036,Anita Mishra,PO-683388,GST18
INV0009743,CUST000975,TCS Healthcare Solutions,2025-01-05,2025-02-04,212523.59,25502.83,238026.42,238026.42,0.00,Paid,2025-03-02,Net 30,INR,REP000034,Rani Mishra,PO-593169,GST12
INV0009744,CUST000975,TCS Healthcare Solutions,2025-02-22,2025-03-24,290071.56,34808.59,324880.15,324880.15,0.00,Paid,2025-04-06,Net 30,INR,REP000028,Rakesh Mishra,PO-714277,GST12
INV0009745,CUST000975,TCS Healthcare Solutions,2024-11-30,2024-12-30,274047.86,32885.74,306933.60,306933.60,0.00,Paid,2025-01-14,Net 30,INR,REP000021,Raj Mishra,PO-377549,GST12
INV0009746,CUST000975,TCS Healthcare Solutions,2025-04-13,2025-05-13,480301.27,24015.06,504316.33,193540.51,310775.83,Partial,2025-04-23,Net 30,INR,REP000050,Ashok Joshi,PO-959294,GST5
INV0009747,CUST000975,TCS Healthcare Solutions,2025-01-13,2025-02-12,108143.84,5407.19,113551.03,0.00,113551.03,Overdue,,Net 30,INR,REP000006,Rahul Gupta,PO-458959,GST5
INV0009751,CUST000976,Bajaj Healthcare Solutions,2025-04-05,2025-05-20,99847.78,4992.39,104840.17,104840.17,0.00,Paid,2025-04-09,Net 45,INR,REP000005,Anil Gupta,PO-560534,GST5
INV0009752,CUST000976,Bajaj Healthcare Solutions,2025-01-01,2025-02-15,24215.04,4358.71,28573.75,0.00,28573.75,Overdue,,Net 45,INR,REP000007,Sanjay Gupta,PO-156293,GST18
INV0009753,CUST000976,Bajaj Healthcare Solutions,2025-01-04,2025-02-18,12606.82,1512.82,14119.64,0.00,14119.64,Overdue,,Net 45,INR,REP000029,Rajesh Mishra,PO-185979,GST12
INV0009754,CUST000976,Bajaj Healthcare Solutions,2024-12-13,2025-01-27,97995.59,11759.47,109755.06,109755.06,0.00,Paid,2025-03-12,Net 45,INR,REP000007,Sanjay Gupta,PO-601338,GST12
INV0009755,CUST000976,Bajaj Healthcare Solutions,2025-02-07,2025-03-24,14548.97,1745.88,16294.85,16294.85,0.00,Paid,2025-04-05,Net 45,INR,REP000015,Sunita Gupta,PO-282932,GST12
INV0009761,CUST000977,HCL Healthcare Solutions,2024-10-21,2024-11-20,42584.01,2129.20,44713.21,0.00,44713.21,Overdue,,Net 30,INR,REP000008,Rakesh Gupta,PO-254711,GST5
INV0009762,CUST000977,HCL Healthcare Solutions,2025-02-25,2025-03-27,12734.01,2292.12,15026.13,15026.13,0.00,Paid,2025-04-05,Net 30,INR,REP000014,Rani Gupta,PO-979928,GST18
INV0009763,CUST000977,HCL Healthcare Solutions,2024-12-06,2025-01-05,87847.77,15812.60,103660.37,103660.37,0.00,Paid,2025-03-30,Net 30,INR,REP000013,Pooja Gupta,PO-597043,GST18
INV0009764,CUST000977,HCL Healthcare Solutions,2024-11-27,2024-12-27,23132.53,4163.86,27296.39,0.00,27296.39,Overdue,,Net 30,INR,REP000033,Pooja Mishra,PO-196368,GST18
INV0009765,CUST000977,HCL Healthcare Solutions,2025-01-01,2025-01-31,28544.10,3425.29,31969.39,31969.39,0.00,Paid,2025-04-14,Net 30,INR,REP000023,Vijay Mishra,PO-711633,GST12
INV0009766,CUST000977,HCL Healthcare Solutions,2024-12-08,2025-01-07,33695.48,6065.19,39760.67,0.00,39760.67,Overdue,,Net 30,INR,REP000015,Sunita Gupta,PO-595116,GST18
INV0009767,CUST000977,HCL Healthcare Solutions,2025-02-14,2025-03-16,86990.43,10438.85,97429.28,97429.28,0.00,Paid,2025-03-21,Net 30,INR,REP000023,Vijay Mishra,PO-746340,GST12
INV0009768,CUST000977,HCL Healthcare Solutions,2024-11-06,2024-12-06,64128.30,11543.09,75671.39,75671.39,0.00,Paid,2025-03-29,Net 30,INR,REP000015,Sunita Gupta,PO-637262,GST18
INV0009771,CUST000978,Hindustan Healthcare Solutions,2025-04-05,2025-05-05,1734297.13,208115.66,1942412.79,1942412.79,0.00,Paid,2025-04-17,Net 30,INR,REP000008,Rakesh Gupta,PO-421038,GST12
INV0009772,CUST000978,Hindustan Healthcare Solutions,2025-04-06,2025-05-06,561154.98,157123.39,718278.37,0.00,718278.37,Unpaid,,Net 30,INR,REP000004,Sunil Gupta,PO-685707,GST28
INV0009773,CUST000978,Hindustan Healthcare Solutions,2024-11-19,2024-12-19,1334487.55,160138.51,1494626.06,1494626.06,0.00,Paid,2025-01-12,Net 30,INR,REP000014,Rani Gupta,PO-864013,GST12
INV0009774,CUST000978,Hindustan Healthcare Solutions,2025-03-27,2025-04-26,1917681.32,345182.64,2262863.96,2262863.96,0.00,Paid,2025-04-16,Net 30,INR,REP000039,Shalini Mishra,PO-329140,GST18
INV0009775,CUST000978,Hindustan Healthcare Solutions,2024-10-23,2024-11-22,515004.12,144201.15,659205.27,659205.27,0.00,Paid,2024-11-06,Net 30,INR,REP000016,Anita Gupta,PO-228259,GST28
