invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0009452,CUST000946,Wipro Pharma Solutions,2025-01-25,2025-02-24,1793776.01,322879.68,2116655.69,2116655.69,0.00,Paid,2025-03-16,Net 30,INR,REP000006,Rahul Gupta,PO-526559,GST18
INV0009453,CUST000946,Wipro Pharma Solutions,2025-03-25,2025-04-24,478745.77,86174.24,564920.01,0.00,564920.01,Unpaid,,Net 30,INR,REP000024,Sunil Mishra,PO-230116,GST18
INV0009454,CUST000946,Wipro Pharma Solutions,2024-11-19,2024-12-19,1486378.51,178365.42,1664743.93,1664743.93,0.00,Paid,2025-04-16,Net 30,INR,REP000001,Raj Gupta,PO-666047,GST12
INV0009455,CUST000946,Wipro Pharma Solutions,2025-01-07,2025-02-06,1548871.28,278796.83,1827668.11,1827668.11,0.00,Paid,2025-04-04,Net 30,INR,REP000045,Anil Joshi,PO-244212,GST18
INV0009456,CUST000946,Wipro Pharma Solutions,2024-11-27,2024-12-27,557681.45,66921.77,624603.22,624603.22,0.00,Paid,2025-02-15,Net 30,INR,REP000031,Priya Mishra,PO-317178,GST12
INV0009461,CUST000947,Mahindra Pharma Solutions,2025-01-02,2025-02-01,284807.24,51265.30,336072.54,336072.54,0.00,Paid,2025-04-11,Net 30,INR,REP000012,Neha Gupta,PO-786187,GST18
INV0009462,CUST000947,Mahindra Pharma Solutions,2025-04-17,2025-05-17,442579.03,79664.23,522243.26,0.00,522243.26,Unpaid,,Net 30,INR,REP000015,Sunita Gupta,PO-455199,GST18
INV0009463,CUST000947,Mahindra Pharma Solutions,2025-03-31,2025-04-30,284166.57,51149.98,335316.55,0.00,335316.55,Unpaid,,Net 30,INR,REP000036,Anita Mishra,PO-921059,GST18
INV0009464,CUST000947,Mahindra Pharma Solutions,2025-04-06,2025-05-06,375902.14,67662.39,443564.53,0.00,443564.53,Unpaid,,Net 30,INR,REP000046,Rahul Joshi,PO-405562,GST18
INV0009471,CUST000948,Birla Pharma Solutions,2025-01-26,2025-02-25,60914.92,10964.69,71879.61,71879.61,0.00,Paid,2025-03-01,Net 30,INR,REP000019,Shalini Gupta,PO-403250,GST18
INV0009472,CUST000948,Birla Pharma Solutions,2024-10-26,2024-11-25,37495.30,6749.15,44244.45,44244.45,0.00,Paid,2024-11-02,Net 30,INR,REP000019,Shalini Gupta,PO-300192,GST18
INV0009473,CUST000948,Birla Pharma Solutions,2024-11-19,2024-12-19,45053.95,2252.70,47306.65,0.00,47306.65,Overdue,,Net 30,INR,REP000040,Geeta Mishra,PO-980123,GST5
INV0009474,CUST000948,Birla Pharma Solutions,2025-01-18,2025-02-17,52850.37,2642.52,55492.89,55492.89,0.00,Paid,2025-04-12,Net 30,INR,REP000048,Rakesh Joshi,PO-122155,GST5
INV0009475,CUST000948,Birla Pharma Solutions,2025-01-26,2025-02-25,61071.54,3053.58,64125.12,64125.12,0.00,Paid,2025-02-18,Net 30,INR,REP000026,Rahul Mishra,PO-142809,GST5
INV0009476,CUST000948,Birla Pharma Solutions,2025-01-06,2025-02-05,13987.53,1678.50,15666.03,15666.03,0.00,Paid,2025-04-05,Net 30,INR,REP000011,Priya Gupta,PO-564485,GST12
INV0009477,CUST000948,Birla Pharma Solutions,2025-04-01,2025-05-01,31517.21,8824.82,40342.03,0.00,40342.03,Unpaid,,Net 30,INR,REP000017,Meena Gupta,PO-624640,GST28
INV0009481,CUST000949,Adani Pharma Solutions,2024-12-18,2025-01-17,198983.99,35817.12,234801.11,234801.11,0.00,Paid,2025-03-18,Net 30,INR,REP000004,Sunil Gupta,PO-745985,GST18
INV0009482,CUST000949,Adani Pharma Solutions,2025-02-12,2025-03-14,255367.27,30644.07,286011.34,286011.34,0.00,Paid,2025-03-02,Net 30,INR,REP000019,Shalini Gupta,PO-341717,GST12
INV0009483,CUST000949,Adani Pharma Solutions,2025-03-19,2025-04-18,270928.56,75860.00,346788.56,0.00,346788.56,Unpaid,,Net 30,INR,REP000026,Rahul Mishra,PO-573286,GST28
INV0009484,CUST000949,Adani Pharma Solutions,2025-01-20,2025-02-19,461487.44,83067.74,544555.18,544555.18,0.00,Paid,2025-01-30,Net 30,INR,REP000018,Kavita Gupta,PO-110506,GST18
INV0009485,CUST000949,Adani Pharma Solutions,2025-03-14,2025-04-13,338626.51,40635.18,379261.69,0.00,379261.69,Overdue,,Net 30,INR,REP000032,Neha Mishra,PO-706718,GST12
INV0009486,CUST000949,Adani Pharma Solutions,2025-02-04,2025-03-06,367569.62,44108.35,411677.97,0.00,411677.97,Overdue,,Net 30,INR,REP000020,Geeta Gupta,PO-969873,GST12
INV0009487,CUST000949,Adani Pharma Solutions,2025-02-21,2025-03-23,112278.34,20210.10,132488.44,132488.44,0.00,Paid,2025-04-15,Net 30,INR,REP000001,Raj Gupta,PO-755702,GST18
INV0009488,CUST000949,Adani Pharma Solutions,2024-12-20,2025-01-19,240137.61,12006.88,252144.49,252144.49,0.00,Paid,2025-02-26,Net 30,INR,REP000039,Shalini Mishra,PO-122199,GST5
INV0009491,CUST000950,JSW Pharma Solutions,2024-12-06,2025-01-20,220690.85,26482.90,247173.75,0.00,247173.75,Overdue,,Net 45,INR,REP000007,Sanjay Gupta,PO-732102,GST12
INV0009492,CUST000950,JSW Pharma Solutions,2025-04-14,2025-05-29,279984.46,50397.20,330381.66,0.00,330381.66,Unpaid,,Net 45,INR,REP000030,Ashok Mishra,PO-369783,GST18
INV0009493,CUST000950,JSW Pharma Solutions,2025-03-24,2025-05-08,125275.13,6263.76,131538.89,131538.89,0.00,Paid,2025-04-04,Net 45,INR,REP000006,Rahul Gupta,PO-865141,GST5
INV0009494,CUST000950,JSW Pharma Solutions,2025-03-29,2025-05-13,108137.74,5406.89,113544.63,113544.63,0.00,Paid,2025-05-01,Net 45,INR,REP000041,Raj Joshi,PO-329062,GST5
INV0009495,CUST000950,JSW Pharma Solutions,2025-04-15,2025-05-30,309705.50,86717.54,396423.04,0.00,396423.04,Unpaid,,Net 45,INR,REP000039,Shalini Mishra,PO-792699,GST28
INV0009496,CUST000950,JSW Pharma Solutions,2024-12-04,2025-01-18,394243.74,47309.25,441552.99,0.00,441552.99,Overdue,,Net 45,INR,REP000015,Sunita Gupta,PO-866882,GST12
INV0009501,CUST000951,Godrej Pharma Solutions,2025-03-23,2025-04-22,27716.22,4988.92,32705.14,0.00,32705.14,Unpaid,,Net 30,INR,REP000020,Geeta Gupta,PO-687916,GST18
INV0009502,CUST000951,Godrej Pharma Solutions,2025-03-31,2025-04-30,81975.32,4098.77,86074.09,0.00,86074.09,Unpaid,,Net 30,INR,REP000007,Sanjay Gupta,PO-186652,GST5
INV0009503,CUST000951,Godrej Pharma Solutions,2024-10-31,2024-11-30,55845.12,15636.63,71481.75,71481.75,0.00,Paid,2024-11-06,Net 30,INR,REP000001,Raj Gupta,PO-565144,GST28
INV0009504,CUST000951,Godrej Pharma Solutions,2025-02-24,2025-03-26,30598.04,3671.76,34269.80,34269.80,0.00,Paid,2025-03-24,Net 30,INR,REP000005,Anil Gupta,PO-352450,GST12
INV0009505,CUST000951,Godrej Pharma Solutions,2024-11-02,2024-12-02,48557.19,8740.29,57297.48,57297.48,0.00,Paid,2025-01-01,Net 30,INR,REP000042,Amit Joshi,PO-487012,GST18
INV0009506,CUST000951,Godrej Pharma Solutions,2024-12-09,2025-01-08,40520.14,4862.42,45382.56,0.00,45382.56,Overdue,,Net 30,INR,REP000003,Vijay Gupta,PO-789334,GST12
INV0009507,CUST000951,Godrej Pharma Solutions,2025-01-18,2025-02-17,76162.46,13709.24,89871.70,0.00,89871.70,Overdue,,Net 30,INR,REP000014,Rani Gupta,PO-316933,GST18
INV0009511,CUST000952,L&T Pharma Solutions,2024-11-30,2024-12-30,334113.06,40093.57,374206.63,0.00,374206.63,Overdue,,Net 30,INR,REP000002,Amit Gupta,PO-771410,GST12
INV0009512,CUST000952,L&T Pharma Solutions,2024-11-19,2024-12-19,177705.60,21324.67,199030.27,199030.27,0.00,Paid,2025-01-01,Net 30,INR,REP000020,Geeta Gupta,PO-808760,GST12
INV0009513,CUST000952,L&T Pharma Solutions,2025-03-15,2025-04-14,417990.89,50158.91,468149.80,468149.80,0.00,Paid,2025-04-10,Net 30,INR,REP000029,Rajesh Mishra,PO-920920,GST12
INV0009514,CUST000952,L&T Pharma Solutions,2024-12-22,2025-01-21,119629.82,33496.35,153126.17,153126.17,0.00,Paid,2025-03-12,Net 30,INR,REP000017,Meena Gupta,PO-581792,GST28
INV0009515,CUST000952,L&T Pharma Solutions,2025-01-18,2025-02-17,420400.81,50448.10,470848.91,470848.91,0.00,Paid,2025-02-07,Net 30,INR,REP000041,Raj Joshi,PO-903521,GST12
INV0009516,CUST000952,L&T Pharma Solutions,2024-12-15,2025-01-14,198960.64,23875.28,222835.92,222835.92,0.00,Paid,2025-03-07,Net 30,INR,REP000025,Anil Mishra,PO-710008,GST12
INV0009517,CUST000952,L&T Pharma Solutions,2025-03-31,2025-04-30,133330.78,15999.69,149330.47,0.00,149330.47,Unpaid,,Net 30,INR,REP000023,Vijay Mishra,PO-226379,GST12
INV0009521,CUST000953,ICICI Pharma Solutions,2025-01-27,2025-02-26,68400.24,12312.04,80712.28,80712.28,0.00,Paid,2025-02-26,Net 30,INR,REP000033,Pooja Mishra,PO-630954,GST18
INV0009522,CUST000953,ICICI Pharma Solutions,2025-01-06,2025-02-05,22454.66,2694.56,25149.22,25149.22,0.00,Paid,2025-03-03,Net 30,INR,REP000034,Rani Mishra,PO-269862,GST12
INV0009523,CUST000953,ICICI Pharma Solutions,2025-03-13,2025-04-12,39899.87,11171.96,51071.83,51071.83,0.00,Paid,2025-04-16,Net 30,INR,REP000016,Anita Gupta,PO-569909,GST28
INV0009531,CUST000954,SBI Pharma Solutions,2024-11-23,2024-12-23,28618.28,5151.29,33769.57,33769.57,0.00,Paid,2025-04-15,Net 30,INR,REP000041,Raj Joshi,PO-603731,GST18
INV0009532,CUST000954,SBI Pharma Solutions,2025-01-14,2025-02-13,86932.15,15647.79,102579.94,102579.94,0.00,Paid,2025-01-21,Net 30,INR,REP000038,Kavita Mishra,PO-574271,GST18
INV0009533,CUST000954,SBI Pharma Solutions,2025-01-09,2025-02-08,63887.61,11499.77,75387.38,0.00,75387.38,Overdue,,Net 30,INR,REP000010,Ashok Gupta,PO-198401,GST18
INV0009534,CUST000954,SBI Pharma Solutions,2024-11-24,2024-12-24,93326.70,16798.81,110125.51,110125.51,0.00,Paid,2025-02-18,Net 30,INR,REP000028,Rakesh Mishra,PO-632127,GST18
INV0009541,CUST000955,TCS Pharma Solutions,2024-12-25,2025-01-09,479315.55,57517.87,536833.42,0.00,536833.42,Overdue,,Net 15,INR,REP000026,Rahul Mishra,PO-392170,GST12
INV0009542,CUST000955,TCS Pharma Solutions,2024-12-04,2024-12-19,80226.86,14440.83,94667.69,0.00,94667.69,Overdue,,Net 15,INR,REP000037,Meena Mishra,PO-839022,GST18
INV0009543,CUST000955,TCS Pharma Solutions,2025-04-01,2025-04-16,329450.36,16472.52,345922.88,345922.88,0.00,Paid,2025-04-13,Net 15,INR,REP000039,Shalini Mishra,PO-948310,GST5
INV0009544,CUST000955,TCS Pharma Solutions,2024-11-19,2024-12-04,412815.17,74306.73,487121.90,0.00,487121.90,Overdue,,Net 15,INR,REP000049,Rajesh Joshi,PO-484506,GST18
INV0009545,CUST000955,TCS Pharma Solutions,2024-12-08,2024-12-23,428443.93,51413.27,479857.20,479857.20,0.00,Paid,2025-04-09,Net 15,INR,REP000009,Rajesh Gupta,PO-515517,GST12
INV0009546,CUST000955,TCS Pharma Solutions,2024-12-25,2025-01-09,193090.43,23170.85,216261.28,216261.28,0.00,Paid,2025-03-14,Net 15,INR,REP000018,Kavita Gupta,PO-854826,GST12
INV0009551,CUST000956,Bajaj Pharma Solutions,2024-11-04,2025-01-03,86327.94,10359.35,96687.29,96687.29,0.00,Paid,2025-02-20,Net 60,INR,REP000007,Sanjay Gupta,PO-974113,GST12
INV0009552,CUST000956,Bajaj Pharma Solutions,2025-04-16,2025-06-15,89847.19,25157.21,115004.40,0.00,115004.40,Unpaid,,Net 60,INR,REP000019,Shalini Gupta,PO-561567,GST28
INV0009553,CUST000956,Bajaj Pharma Solutions,2025-02-16,2025-04-17,65347.97,7841.76,73189.73,73189.73,0.00,Paid,2025-04-17,Net 60,INR,REP000025,Anil Mishra,PO-130886,GST12
INV0009554,CUST000956,Bajaj Pharma Solutions,2024-11-22,2025-01-21,77438.17,9292.58,86730.75,0.00,86730.75,Overdue,,Net 60,INR,REP000037,Meena Mishra,PO-764994,GST12
INV0009555,CUST000956,Bajaj Pharma Solutions,2025-03-13,2025-05-12,73169.04,3658.45,76827.49,0.00,76827.49,Unpaid,,Net 60,INR,REP000012,Neha Gupta,PO-746496,GST5
INV0009556,CUST000956,Bajaj Pharma Solutions,2025-01-13,2025-03-14,82878.32,4143.92,87022.24,0.00,87022.24,Overdue,,Net 60,INR,REP000031,Priya Mishra,PO-841547,GST5
INV0009561,CUST000957,HCL Pharma Solutions,2025-01-03,2025-02-17,250749.93,45134.99,295884.92,0.00,295884.92,Overdue,,Net 45,INR,REP000001,Raj Gupta,PO-360076,GST18
INV0009562,CUST000957,HCL Pharma Solutions,2024-11-14,2024-12-29,400197.81,72035.61,472233.42,472233.42,0.00,Paid,2025-01-11,Net 45,INR,REP000015,Sunita Gupta,PO-170459,GST18
INV0009563,CUST000957,HCL Pharma Solutions,2024-11-19,2025-01-03,406405.61,48768.67,455174.28,455174.28,0.00,Paid,2025-01-03,Net 45,INR,REP000001,Raj Gupta,PO-152616,GST12
INV0009564,CUST000957,HCL Pharma Solutions,2025-03-21,2025-05-05,116591.37,5829.57,122420.94,0.00,122420.94,Unpaid,,Net 45,INR,REP000004,Sunil Gupta,PO-319890,GST5
INV0009565,CUST000957,HCL Pharma Solutions,2025-02-13,2025-03-30,487930.55,87827.50,575758.05,575758.05,0.00,Paid,2025-03-19,Net 45,INR,REP000027,Sanjay Mishra,PO-655511,GST18
INV0009566,CUST000957,HCL Pharma Solutions,2024-12-08,2025-01-22,62231.67,11201.70,73433.37,0.00,73433.37,Overdue,,Net 45,INR,REP000022,Amit Mishra,PO-738239,GST18
INV0009567,CUST000957,HCL Pharma Solutions,2025-01-11,2025-02-25,315525.94,56794.67,372320.61,372320.61,0.00,Paid,2025-04-15,Net 45,INR,REP000007,Sanjay Gupta,PO-905217,GST18
INV0009571,CUST000958,Hindustan Pharma Solutions,2024-11-17,2024-12-17,92010.87,4600.54,96611.41,96611.41,0.00,Paid,2025-03-25,Net 30,INR,REP000032,Neha Mishra,PO-543390,GST5
INV0009572,CUST000958,Hindustan Pharma Solutions,2025-03-24,2025-04-23,25006.52,3000.78,28007.30,0.00,28007.30,Unpaid,,Net 30,INR,REP000022,Amit Mishra,PO-552200,GST12
INV0009573,CUST000958,Hindustan Pharma Solutions,2025-04-01,2025-05-01,84546.51,10145.58,94692.09,39600.76,55091.33,Partial,2025-04-27,Net 30,INR,REP000017,Meena Gupta,PO-856178,GST12
INV0009574,CUST000958,Hindustan Pharma Solutions,2025-03-23,2025-04-22,40165.39,7229.77,47395.16,0.00,47395.16,Unpaid,,Net 30,INR,REP000039,Shalini Mishra,PO-735209,GST18
INV0009581,CUST000959,Indian Pharma Solutions,2025-01-26,2025-02-25,245370.79,68703.82,314074.61,314074.61,0.00,Paid,2025-03-02,Net 30,INR,REP000031,Priya Mishra,PO-357775,GST28
INV0009582,CUST000959,Indian Pharma Solutions,2024-10-27,2024-11-26,167577.31,20109.28,187686.59,187686.59,0.00,Paid,2025-04-02,Net 30,INR,REP000013,Pooja Gupta,PO-574955,GST12
INV0009583,CUST000959,Indian Pharma Solutions,2025-01-23,2025-02-22,426298.02,76733.64,503031.66,0.00,503031.66,Overdue,,Net 30,INR,REP000013,Pooja Gupta,PO-300190,GST18
INV0009584,CUST000959,Indian Pharma Solutions,2024-10-29,2024-11-28,457601.06,128128.30,585729.36,585729.36,0.00,Paid,2025-02-19,Net 30,INR,REP000012,Neha Gupta,PO-693046,GST28
INV0009585,CUST000959,Indian Pharma Solutions,2024-11-27,2024-12-27,440156.02,52818.72,492974.74,492974.74,0.00,Paid,2025-02-07,Net 30,INR,REP000023,Vijay Mishra,PO-602453,GST12
INV0009586,CUST000959,Indian Pharma Solutions,2024-12-09,2025-01-08,175841.32,8792.07,184633.39,0.00,184633.39,Overdue,,Net 30,INR,REP000036,Anita Mishra,PO-876739,GST5
INV0009587,CUST000959,Indian Pharma Solutions,2025-04-04,2025-05-04,453683.91,22684.20,476368.11,0.00,476368.11,Unpaid,,Net 30,INR,REP000020,Geeta Gupta,PO-317580,GST5
INV0009591,CUST000960,Tech Pharma Solutions,2025-01-10,2025-02-24,69160.09,12448.82,81608.91,81608.91,0.00,Paid,2025-03-07,Net 45,INR,REP000008,Rakesh Gupta,PO-955808,GST18
INV0009592,CUST000960,Tech Pharma Solutions,2025-01-29,2025-03-15,39143.43,7045.82,46189.25,0.00,46189.25,Overdue,,Net 45,INR,REP000047,Sanjay Joshi,PO-882173,GST18
INV0009593,CUST000960,Tech Pharma Solutions,2024-12-17,2025-01-31,59925.97,16779.27,76705.24,76705.24,0.00,Paid,2025-01-08,Net 45,INR,REP000050,Ashok Joshi,PO-138352,GST28
INV0009594,CUST000960,Tech Pharma Solutions,2025-01-16,2025-03-02,39193.05,1959.65,41152.70,41152.70,0.00,Paid,2025-04-01,Net 45,INR,REP000033,Pooja Mishra,PO-187401,GST5
INV0009595,CUST000960,Tech Pharma Solutions,2025-02-20,2025-04-06,86291.65,15532.50,101824.15,101824.15,0.00,Paid,2025-04-16,Net 45,INR,REP000014,Rani Gupta,PO-493148,GST18
INV0009596,CUST000960,Tech Pharma Solutions,2024-10-23,2024-12-07,27258.90,3271.07,30529.97,0.00,30529.97,Overdue,,Net 45,INR,REP000048,Rakesh Joshi,PO-332136,GST12
INV0009601,CUST000961,Tata Healthcare Solutions,2025-02-01,2025-03-03,81190.11,14614.22,95804.33,95804.33,0.00,Paid,2025-03-21,Net 30,INR,REP000041,Raj Joshi,PO-937588,GST18
INV0009602,CUST000961,Tata Healthcare Solutions,2024-12-13,2025-01-12,38755.26,1937.76,40693.02,40693.02,0.00,Paid,2025-01-20,Net 30,INR,REP000046,Rahul Joshi,PO-312070,GST5
INV0009603,CUST000961,Tata Healthcare Solutions,2025-04-09,2025-05-09,94806.81,17065.23,111872.04,111872.04,0.00,Paid,2025-04-27,Net 30,INR,REP000020,Geeta Gupta,PO-218221,GST18
INV0009611,CUST000962,Reliance Healthcare Solutions,2025-01-17,2025-02-16,97973.58,17635.24,115608.82,115608.82,0.00,Paid,2025-03-16,Net 30,INR,REP000006,Rahul Gupta,PO-545207,GST18
INV0009612,CUST000962,Reliance Healthcare Solutions,2025-02-21,2025-03-23,21270.40,1063.52,22333.92,22333.92,0.00,Paid,2025-03-18,Net 30,INR,REP000042,Amit Joshi,PO-245571,GST5
INV0009613,CUST000962,Reliance Healthcare Solutions,2024-10-22,2024-11-21,61799.88,17303.97,79103.85,0.00,79103.85,Overdue,,Net 30,INR,REP000041,Raj Joshi,PO-196442,GST28
INV0009614,CUST000962,Reliance Healthcare Solutions,2024-11-13,2024-12-13,82728.70,9927.44,92656.14,92656.14,0.00,Paid,2024-11-27,Net 30,INR,REP000034,Rani Mishra,PO-690169,GST12
INV0009615,CUST000962,Reliance Healthcare Solutions,2024-12-07,2025-01-06,44547.24,2227.36,46774.60,46774.60,0.00,Paid,2025-04-09,Net 30,INR,REP000036,Anita Mishra,PO-150429,GST5
INV0009616,CUST000962,Reliance Healthcare Solutions,2024-12-15,2025-01-14,48907.48,13694.09,62601.57,0.00,62601.57,Overdue,,Net 30,INR,REP000031,Priya Mishra,PO-962007,GST28
INV0009617,CUST000962,Reliance Healthcare Solutions,2025-02-22,2025-03-24,22879.59,4118.33,26997.92,0.00,26997.92,Overdue,,Net 30,INR,REP000016,Anita Gupta,PO-453993,GST18
INV0009618,CUST000962,Reliance Healthcare Solutions,2025-01-20,2025-02-19,23034.02,4146.12,27180.14,27180.14,0.00,Paid,2025-03-02,Net 30,INR,REP000005,Anil Gupta,PO-139191,GST18
INV0009621,CUST000963,Infosys Healthcare Solutions,2024-12-12,2025-01-26,290940.39,14547.02,305487.41,305487.41,0.00,Paid,2025-03-30,Net 45,INR,REP000021,Raj Mishra,PO-299734,GST5
INV0009622,CUST000963,Infosys Healthcare Solutions,2024-10-23,2024-12-07,288503.81,14425.19,302929.00,302929.00,0.00,Paid,2025-02-17,Net 45,INR,REP000015,Sunita Gupta,PO-113730,GST5
INV0009623,CUST000963,Infosys Healthcare Solutions,2025-02-21,2025-04-07,468103.19,56172.38,524275.57,524275.57,0.00,Paid,2025-04-08,Net 45,INR,REP000040,Geeta Mishra,PO-213252,GST12
INV0009624,CUST000963,Infosys Healthcare Solutions,2024-12-12,2025-01-26,371238.74,18561.94,389800.68,389800.68,0.00,Paid,2025-03-03,Net 45,INR,REP000009,Rajesh Gupta,PO-734011,GST5
INV0009631,CUST000964,Bharti Healthcare Solutions,2025-02-13,2025-03-30,95263.78,4763.19,100026.97,0.00,100026.97,Overdue,,Net 45,INR,REP000044,Sunil Joshi,PO-788536,GST5
INV0009632,CUST000964,Bharti Healthcare Solutions,2024-11-05,2024-12-20,32125.19,5782.53,37907.72,0.00,37907.72,Overdue,,Net 45,INR,REP000003,Vijay Gupta,PO-312185,GST18
INV0009633,CUST000964,Bharti Healthcare Solutions,2025-02-02,2025-03-19,49840.33,5980.84,55821.17,55821.17,0.00,Paid,2025-03-07,Net 45,INR,REP000028,Rakesh Mishra,PO-910649,GST12
INV0009634,CUST000964,Bharti Healthcare Solutions,2025-02-16,2025-04-02,71772.03,12918.97,84691.00,0.00,84691.00,Overdue,,Net 45,INR,REP000028,Rakesh Mishra,PO-214340,GST18
INV0009635,CUST000964,Bharti Healthcare Solutions,2024-12-09,2025-01-23,96444.86,11573.38,108018.24,108018.24,0.00,Paid,2025-01-27,Net 45,INR,REP000003,Vijay Gupta,PO-441447,GST12
INV0009641,CUST000965,HDFC Healthcare Solutions,2025-01-12,2025-02-11,78431.93,9411.83,87843.76,87843.76,0.00,Paid,2025-03-19,Net 30,INR,REP000046,Rahul Joshi,PO-168938,GST12
INV0009642,CUST000965,HDFC Healthcare Solutions,2025-02-02,2025-03-04,364983.67,102195.43,467179.10,0.00,467179.10,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-667194,GST28
INV0009643,CUST000965,HDFC Healthcare Solutions,2025-03-18,2025-04-17,444799.10,53375.89,498174.99,498174.99,0.00,Paid,2025-04-03,Net 30,INR,REP000021,Raj Mishra,PO-436787,GST12
INV0009644,CUST000965,HDFC Healthcare Solutions,2025-01-18,2025-02-17,369997.47,44399.70,414397.17,414397.17,0.00,Paid,2025-02-08,Net 30,INR,REP000003,Vijay Gupta,PO-155119,GST12
INV0009651,CUST000966,Wipro Healthcare Solutions,2024-12-17,2025-01-31,15067.78,753.39,15821.17,0.00,15821.17,Overdue,,Net 45,INR,REP000009,Rajesh Gupta,PO-343911,GST5
INV0009652,CUST000966,Wipro Healthcare Solutions,2025-01-23,2025-03-09,83602.16,10032.26,93634.42,93634.42,0.00,Paid,2025-02-13,Net 45,INR,REP000023,Vijay Mishra,PO-604465,GST12
INV0009653,CUST000966,Wipro Healthcare Solutions,2025-03-29,2025-05-13,12946.13,2330.30,15276.43,0.00,15276.43,Unpaid,,Net 45,INR,REP000029,Rajesh Mishra,PO-816355,GST18
INV0009661,CUST000967,Mahindra Healthcare Solutions,2024-12-07,2025-02-05,758182.55,136472.86,894655.41,894655.41,0.00,Paid,2025-04-09,Net 60,INR,REP000039,Shalini Mishra,PO-315659,GST18
INV0009662,CUST000967,Mahindra Healthcare Solutions,2024-11-28,2025-01-27,495897.97,59507.76,555405.73,555405.73,0.00,Paid,2025-04-09,Net 60,INR,REP000030,Ashok Mishra,PO-961480,GST12
INV0009663,CUST000967,Mahindra Healthcare Solutions,2024-12-31,2025-03-01,1230336.95,147640.43,1377977.38,1377977.38,0.00,Paid,2025-03-15,Net 60,INR,REP000010,Ashok Gupta,PO-504062,GST12
INV0009664,CUST000967,Mahindra Healthcare Solutions,2024-11-02,2025-01-01,217166.22,10858.31,228024.53,228024.53,0.00,Paid,2025-01-30,Net 60,INR,REP000027,Sanjay Mishra,PO-917928,GST5
INV0009665,CUST000967,Mahindra Healthcare Solutions,2025-02-26,2025-04-27,421778.09,75920.06,497698.15,0.00,497698.15,Unpaid,,Net 60,INR,REP000026,Rahul Mishra,PO-452925,GST18
INV0009666,CUST000967,Mahindra Healthcare Solutions,2025-03-10,2025-05-09,1036060.27,124327.23,1160387.50,0.00,1160387.50,Unpaid,,Net 60,INR,REP000001,Raj Gupta,PO-999690,GST12
INV0009671,CUST000968,Birla Healthcare Solutions,2024-10-23,2024-11-22,73022.67,13144.08,86166.75,0.00,86166.75,Overdue,,Net 30,INR,REP000046,Rahul Joshi,PO-927644,GST18
INV0009672,CUST000968,Birla Healthcare Solutions,2025-04-04,2025-05-04,87145.77,4357.29,91503.06,0.00,91503.06,Unpaid,,Net 30,INR,REP000031,Priya Mishra,PO-229199,GST5
INV0009673,CUST000968,Birla Healthcare Solutions,2025-02-02,2025-03-04,46063.58,2303.18,48366.76,0.00,48366.76,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-798689,GST5
INV0009681,CUST000969,Adani Healthcare Solutions,2025-02-09,2025-03-26,1395735.43,251232.38,1646967.81,0.00,1646967.81,Overdue,,Net 45,INR,REP000011,Priya Gupta,PO-437302,GST18
INV0009682,CUST000969,Adani Healthcare Solutions,2025-01-20,2025-03-06,234208.15,28104.98,262313.13,262313.13,0.00,Paid,2025-03-08,Net 45,INR,REP000048,Rakesh Joshi,PO-411940,GST12
INV0009683,CUST000969,Adani Healthcare Solutions,2025-03-25,2025-05-09,1373215.80,68660.79,1441876.59,0.00,1441876.59,Unpaid,,Net 45,INR,REP000020,Geeta Gupta,PO-962070,GST5
INV0009684,CUST000969,Adani Healthcare Solutions,2024-12-28,2025-02-11,501838.88,25091.94,526930.82,526930.82,0.00,Paid,2025-03-23,Net 45,INR,REP000034,Rani Mishra,PO-749284,GST5
INV0009685,CUST000969,Adani Healthcare Solutions,2025-01-28,2025-03-14,1272388.30,229029.89,1501418.19,1501418.19,0.00,Paid,2025-03-12,Net 45,INR,REP000018,Kavita Gupta,PO-793042,GST18
INV0009686,CUST000969,Adani Healthcare Solutions,2025-01-05,2025-02-19,1037885.73,186819.43,1224705.16,0.00,1224705.16,Overdue,,Net 45,INR,REP000020,Geeta Gupta,PO-923843,GST18
INV0009687,CUST000969,Adani Healthcare Solutions,2024-11-12,2024-12-27,870728.59,156731.15,1027459.74,0.00,1027459.74,Overdue,,Net 45,INR,REP000014,Rani Gupta,PO-266505,GST18
INV0009691,CUST000970,JSW Healthcare Solutions,2025-03-29,2025-04-05,1162768.07,209298.25,1372066.32,1372066.32,0.00,Paid,2025-04-04,Net 7,INR,REP000050,Ashok Joshi,PO-304930,GST18
INV0009692,CUST000970,JSW Healthcare Solutions,2025-01-08,2025-01-15,1697645.29,305576.15,2003221.44,2003221.44,0.00,Paid,2025-01-15,Net 7,INR,REP000036,Anita Mishra,PO-388343,GST18
INV0009693,CUST000970,JSW Healthcare Solutions,2025-02-17,2025-02-24,987487.34,49374.37,1036861.71,1036861.71,0.00,Paid,2025-04-06,Net 7,INR,REP000012,Neha Gupta,PO-451238,GST5
